case_id,order_true,damping_true,morphology_real,morphology_imag,frequency_1,frequency_2,frequency_3,frequency_ratio,gain_real,gain_imag,raw_order_abs_error,raw_damping_abs_error,raw_morphology_abs_error,gained_order_abs_error,gained_damping_abs_error,gained_morphology_abs_error,common_gain_order_difference,common_gain_damping_difference,positive_consistent,positive_order_spread,positive_damping_spread,geometric_cross_ratio_abs_error,tamper_consistency_outcome,tamper_detected,tampered_cross_ratio_deviation
714,0.57250000000000001,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,2.2426505097428162e-14,1.4921397450962104e-12,1.1911637623051519e-14,3.4416913763379853e-14,3.1263880373444408e-12,6.1958004971365467e-14,5.6843418860808015e-14,4.6185277824406512e-12,true,0,2.5579538487363607e-13,4.3076265577043802e-14,INCONSISTENT,true,0.13649119163674853
715,0.57250000000000001,100,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,2.2426505097428162e-14,2.8137492336099967e-12,3.4116378585639342e-14,2.2426505097428162e-14,3.4816594052244909e-12,3.4139457295317155e-13,0,6.6791017161449417e-13,true,2.8421709430404007e-14,5.2722270993399434e-12,3.8577455873733455e-14,INCONSISTENT,true,0.13612537175413544
716,0.57250000000000001,100,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,2.2426505097428162e-14,4.1922021409845911e-12,1.0311766752938278e-13,5.9952043329758453e-15,2.9132252166164108e-12,1.4383709477942552e-14,2.8421709430404007e-14,7.1054273576010019e-12,true,0,1.7195134205394424e-12,5.2117929122610707e-15,INCONSISTENT,true,0.13556771431151679
717,0.57250000000000001,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,3.4416913763379853e-14,1.6910917111090384e-12,1.3178492275866134e-14,3.4416913763379853e-14,2.6005864128819667e-12,1.5356134357017496e-14,0,9.0949470177292824e-13,true,5.6843418860808015e-14,6.0964566728216596e-12,6.3111521016988586e-14,INCONSISTENT,true,0.17985596099843806
718,0.57250000000000001,100,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,2.2426505097428162e-14,3.879563337250147e-12,4.7404865588140764e-14,2.2426505097428162e-14,2.2311041902867146e-12,6.801382468451552e-14,0,1.6484591469634324e-12,true,0,2.6858515411731787e-12,7.458033594321397e-15,INCONSISTENT,true,0.1793739160712694
719,0.57250000000000001,100,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,2.2426505097428162e-14,5.6417093219351955e-12,1.3904478547922298e-13,2.2426505097428162e-14,5.3859139370615594e-12,1.0591511827833411e-12,0,2.5579538487363607e-13,true,0,2.7569058147491887e-12,1.5386817833490806e-14,INCONSISTENT,true,0.17863908465793751
720,0.62,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,3.0753177782116836e-14,9.1940344226770776e-17,4.6302589632247526e-14,3.0753177782116836e-14,1.6826817716975029e-16,9.2373358894393947e-15,0,7.6327832942979512e-17,true,0,2.3071822230491534e-16,1.6082541099657815e-15,INCONSISTENT,true,0.0020361638106877866
721,0.62,0.01,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,3.0753177782116836e-14,1.4450246554886803e-15,5.8216775656698377e-14,3.0753177782116836e-14,1.5144135945277526e-15,4.3567165911669159e-14,0,6.9388939039072284e-17,true,0,9.9746599868666408e-16,4.4026067521311241e-15,INCONSISTENT,true,0.0010678458095679372
722,0.62,0.01,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,3.0753177782116836e-14,2.5326962749261384e-16,1.3948219268069026e-13,3.0753177782116836e-14,2.157996004115148e-15,3.5296907703688443e-13,0,2.4112656316077619e-15,true,0,2.7061686225238191e-16,5.0085325937575035e-16,INCONSISTENT,true,0.00060660007707250138
723,0.62,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,3.0753177782116836e-14,6.2450045135165055e-17,4.6579115581885668e-14,3.0753177782116836e-14,2.8449465006019636e-16,3.6856862855537467e-13,0,3.4694469519536142e-16,true,0,1.0581813203458523e-16,2.2217927228627865e-15,INCONSISTENT,true,0.0022886365049556031
724,0.62,0.01,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,3.0753177782116836e-14,1.3253287356462806e-15,5.8324338493328631e-14,3.0753177782116836e-14,1.1605300054284839e-15,1.1710493119296842e-14,0,1.6479873021779667e-16,true,0,9.1246454836380053e-16,1.8648313744845182e-15,INCONSISTENT,true,0.0012002525968724173
725,0.62,0.01,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,3.0753177782116836e-14,1.9949319973733282e-16,1.3948219268069026e-13,3.0753177782116836e-14,5.1521287236511171e-16,1.0446201655109984e-13,0,3.1571967262777889e-16,true,0,5.6898930012039273e-16,1.8579229080709723e-15,INCONSISTENT,true,0.00068181502539739871
726,0.62,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,3.0753177782116836e-14,3.1225022567582528e-17,4.6413198536840672e-14,3.0753177782116836e-14,4.163336342344337e-17,1.1627613316224096e-13,0,7.2858385991025898e-17,true,0,1.700029006457271e-16,2.190955391368648e-16,INCONSISTENT,true,0.002820681465189964
727,0.62,0.01,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,3.0753177782116836e-14,4.0766001685454967e-16,5.9186446567158055e-14,3.0753177782116836e-14,4.3715031594615539e-16,4.7272456804254231e-13,0,2.9490299091605721e-17,true,0,3.7643499428696714e-16,2.2360999857578242e-15,INCONSISTENT,true,0.0014792782716760743
728,0.62,0.01,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,3.0753177782116836e-14,6.7480743215497796e-16,1.3922267556244477e-13,3.0753177782116836e-14,3.7816971776294395e-16,2.7872623875603795e-14,0,2.9663771439203401e-16,true,0,2.0296264668928643e-16,4.4454461161066571e-16,INCONSISTENT,true,0.00084031824217888193
729,0.62,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,3.0753177782116836e-14,1.6826817716975029e-16,4.6247285922874573e-14,3.0753177782116836e-14,1.3010426069826053e-16,3.4765805726359081e-14,0,3.8163916471489756e-17,true,2.8421709430404007e-14,1.7694179454963432e-16,2.676422349058107e-15,INCONSISTENT,true,0.0038262018379931848
730,0.62,0.01,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,3.0753177782116836e-14,6.2450045135165055e-16,5.8970716370475786e-14,3.0753177782116836e-14,5.9154070530809122e-16,1.4739480767580201e-13,0,3.2959746043559335e-17,true,2.8421709430404007e-14,4.1980308118638732e-16,0,INCONSISTENT,true,0.0020066134059580796
731,0.62,0.01,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,3.0753177782116836e-14,6.6613381477509392e-16,1.3922267556244477e-13,3.0753177782116836e-14,8.2225892761300656e-16,1.1166603533651165e-12,0,1.5612511283791264e-16,true,2.8421709430404007e-14,5.9674487573602164e-16,9.0147055579484928e-16,INCONSISTENT,true,0.0011398760343559146
732,0.62,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,3.0753177782116836e-14,2.4286128663675299e-15,4.520666745722564e-14,3.0753177782116836e-14,3.3306690738754696e-15,9.2795818294515071e-15,0,9.0205620750793969e-16,true,0,1.0269562977782698e-15,2.6322172427838989e-15,INCONSISTENT,true,0.018297783442675915
733,0.62,0.10000000000000001,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,3.0753177782116836e-14,1.7069679003611782e-15,5.4874226034102337e-14,3.0753177782116836e-14,6.8001160258290838e-16,4.1908419265118854e-14,0,1.0269562977782698e-15,true,0,5.5511151231257827e-17,1.8574976921985383e-15,INCONSISTENT,true,0.010109306332823304
734,0.62,0.10000000000000001,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,3.0753177782116836e-14,5.4956039718945249e-15,1.3237285543955649e-13,3.0753177782116836e-14,6.2311267257086911e-15,3.3103239007880707e-13,0,7.3552275381416621e-16,true,0,4.8572257327350599e-16,4.886773688277865e-15,INCONSISTENT,true,0.0058827517716055714
735,0.62,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,3.0753177782116836e-14,1.2490009027033011e-15,4.3617072420157527e-14,3.0753177782116836e-14,1.1102230246251565e-15,3.4674268237406356e-13,0,1.3877787807814457e-16,true,0,1.3183898417423734e-15,1.3223762696967093e-15,INCONSISTENT,true,0.020566604183259479
736,0.62,0.10000000000000001,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,3.0753177782116836e-14,2.2343238370581275e-15,5.4411916039160741e-14,3.0753177782116836e-14,1.5820678100908481e-15,1.1012249798394613e-14,0,6.5225602696727947e-16,true,0,1.5959455978986625e-15,1.174973992903039e-15,INCONSISTENT,true,0.011362802634858697
737,0.62,0.10000000000000001,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,3.0753177782116836e-14,5.6898930012039273e-15,1.3228734788332253e-13,3.0753177782116836e-14,5.1209037010835345e-15,9.9534698458632793e-14,0,5.6898930012039273e-16,true,0,8.4654505627668186e-16,1.3574761105758872e-15,INCONSISTENT,true,0.0066121794245752284
738,0.62,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,3.0753177782116836e-14,8.3266726846886741e-17,4.1787030759056733e-14,3.0753177782116836e-14,5.5511151231257827e-17,1.0469962339450501e-13,0,2.7755575615628914e-17,true,5.6843418860808015e-14,2.3869795029440866e-15,4.381910782737297e-16,INCONSISTENT,true,0.025347773268507186
739,0.62,0.10000000000000001,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,3.0753177782116836e-14,3.4833247397614286e-15,5.3194051257380626e-14,3.0753177782116836e-14,3.4000580129145419e-15,4.2685913988719232e-13,0,8.3266726846886741e-17,true,0,2.3731017151362721e-15,1.358197159996329e-15,INCONSISTENT,true,0.014004341325226773
740,0.62,0.10000000000000001,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,3.0753177782116836e-14,6.7584826624056404e-15,1.3169772318700797e-13,3.0753177782116836e-14,6.4670491184415368e-15,2.6419809152461919e-14,0,2.9143354396410359e-16,true,0,2.0122792321330962e-15,3.2186870638058422e-16,INCONSISTENT,true,0.0081493290468074211
741,0.62,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,3.0753177782116836e-14,1.4988010832439613e-15,3.9871848028380729e-14,3.0753177782116836e-14,1.5404344466674047e-15,2.9812847635323613e-14,0,4.163336342344337e-17,true,2.8421709430404007e-14,1.124100812432971e-15,1.0888818473093516e-15,INCONSISTENT,true,0.034383782027820914
742,0.62,0.10000000000000001,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,3.0753177782116836e-14,4.8711035205428743e-15,5.1975989396411988e-14,3.0753177782116836e-14,4.8849813083506888e-15,1.298685726171857e-13,0,1.3877787807814457e-17,true,2.8421709430404007e-14,4.2466030691912238e-15,1.7763568394002505e-15,INCONSISTENT,true,0.018996628006297301
743,0.62,0.10000000000000001,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,3.0753177782116836e-14,8.1185058675714572e-15,1.3104319370079317e-13,3.0753177782116836e-14,7.8548278992229825e-15,1.0504563932991941e-12,0,2.6367796834847468e-16,true,2.8421709430404007e-14,7.0360384185619296e-15,1.8099369258936521e-15,INCONSISTENT,true,0.011054412971515139
744,0.62,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,2.3314683517128287e-15,0,1.336885555457667e-15,2.3314683517128287e-15,1.5543122344752192e-15,4.2001807449902774e-16,0,1.5543122344752192e-15,true,0,1.3322676295501878e-15,2.845542396354819e-15,INCONSISTENT,true,0.076143177604470966
745,0.62,1,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,2.6090241078691179e-14,2.0872192862952943e-14,1.8641170262348222e-14,2.6090241078691179e-14,1.9984014443252818e-14,1.4201852986141083e-14,0,8.8817841970012523e-16,true,0,1.1102230246251565e-15,4.1240274946462927e-15,INCONSISTENT,true,0.059286139375354423
746,0.62,1,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,3.0753177782116836e-14,4.8183679268731794e-14,9.0805113357247812e-14,3.0753177782116836e-14,4.2632564145606011e-14,2.2664566081281289e-13,0,5.5511151231257827e-15,true,0,1.7763568394002505e-15,1.8630814873409546e-15,INCONSISTENT,true,0.042794411774411574
747,0.62,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,2.3314683517128287e-15,3.3306690738754696e-15,3.2272943992214551e-15,2.3314683517128287e-15,8.8817841970012523e-16,1.4762209355896038e-14,0,2.4424906541753444e-15,true,0,2.886579864025407e-15,3.1016868497069992e-15,INCONSISTENT,true,0.085584497157957143
748,0.62,1,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,2.6090241078691179e-14,2.4646951146678475e-14,1.7386603005504569e-14,2.6090241078691179e-14,2.2204460492503131e-14,3.6121725024193741e-15,0,2.4424906541753444e-15,true,2.8421709430404007e-14,2.7422508708241367e-14,3.108661333822706e-15,INCONSISTENT,true,0.066637282373919485
749,0.62,1,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,3.0753177782116836e-14,5.3623772089395061e-14,9.1042620493829569e-14,3.0753177782116836e-14,5.2069459854919842e-14,6.8339615728662616e-14,0,1.5543122344752192e-15,true,5.6843418860808015e-14,1.0735856648125264e-13,1.8799604828270655e-15,INCONSISTENT,true,0.048100674651498226
750,0.62,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,2.3314683517128287e-15,6.6613381477509392e-16,1.6504651808933464e-15,2.3314683517128287e-15,6.6613381477509392e-16,4.148135544450461e-15,0,0,true,0,1.8873791418627661e-15,9.2020126437483228e-16,INCONSISTENT,true,0.10548053582053002
751,0.62,1,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,2.3314683517128287e-15,1.6653345369377348e-15,1.6250646570963809e-15,2.3314683517128287e-15,1.6653345369377348e-15,1.4321446692197791e-14,0,0,true,0,2.2204460492503131e-15,1.5915159823550137e-15,INCONSISTENT,true,0.082128615389913548
752,0.62,1,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,2.6090241078691179e-14,5.3956838996782608e-14,7.8312207812156924e-14,2.6090241078691179e-14,5.595524044110789e-14,1.5779624493695214e-14,0,1.9984014443252818e-15,true,2.8421709430404007e-14,6.0951244051921094e-14,4.9616747226217451e-16,INCONSISTENT,true,0.059282756854960213
753,0.62,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,2.3314683517128287e-15,4.4408920985006262e-16,1.1801832636420706e-15,2.3314683517128287e-15,6.6613381477509392e-16,6.3292450452841926e-16,0,2.2204460492503131e-16,true,0,3.9968028886505635e-15,1.1395314920993822e-15,INCONSISTENT,true,0.14308238098124851
754,0.62,1,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,2.3314683517128287e-15,3.7747582837255322e-15,1.5151595604785607e-15,2.3314683517128287e-15,3.4416913763379853e-15,3.5527136788005009e-15,0,3.3306690738754696e-16,true,0,2.7755575615628914e-15,1.794301645439577e-15,INCONSISTENT,true,0.11140593613096823
755,0.62,1,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,2.6090241078691179e-14,6.5503158452884236e-14,8.1948599049321604e-14,2.6090241078691179e-14,6.5947247662734299e-14,6.541649620190857e-13,0,4.4408920985006262e-16,true,2.8421709430404007e-14,7.4829031859735551e-14,9.0886195758547937e-16,INCONSISTENT,true,0.080415954810584722
756,0.62,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,2.3314683517128287e-15,2.7000623958883807e-13,2.1006698807990929e-14,2.3314683517128287e-15,1.971756091734278e-13,3.0746191125534426e-15,0,7.2830630415410269e-14,true,0,3.4461322684364859e-13,6.0168911316521576e-14,INCONSISTENT,true,0.099445382725282166
757,0.62,10,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,2.3314683517128287e-15,6.5725203057809267e-14,7.8355322179896662e-15,2.3314683517128287e-15,1.0658141036401503e-14,1.0663343936900019e-15,0,5.5067062021407764e-14,true,0,2.3092638912203256e-14,4.0430645965435048e-15,INCONSISTENT,true,0.096835125994795046
758,0.62,10,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,2.3314683517128287e-15,4.0856207306205761e-14,8.3790584533508322e-15,2.3314683517128287e-15,1.936228954946273e-13,1.0572681318843266e-13,0,1.5276668818842154e-13,true,0,7.1054273576010019e-15,5.5876993968610426e-15,INCONSISTENT,true,0.092727418470484366
759,0.62,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,2.3314683517128287e-15,3.1974423109204508e-14,2.589462819655575e-15,2.3314683517128287e-15,9.0594198809412774e-14,5.8383798878284648e-14,0,5.8619775700208265e-14,true,0,7.638334409421077e-14,1.3749527917080012e-14,INCONSISTENT,true,0.11177604275240655
760,0.62,10,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,2.3314683517128287e-15,5.8619775700208265e-14,7.114312260401321e-15,2.3314683517128287e-15,3.730349362740526e-14,9.1298547629784096e-16,0,2.1316282072803006e-14,true,0,1.5987211554602254e-14,2.2688610382932645e-15,INCONSISTENT,true,0.10884212908138889
761,0.62,10,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,2.3314683517128287e-15,3.3750779948604759e-14,6.8582673813291089e-15,2.3314683517128287e-15,6.7501559897209518e-14,1.0841599276764049e-14,0,3.3750779948604759e-14,true,0,3.5527136788005009e-14,5.8289927939219281e-15,INCONSISTENT,true,0.10422508926244982
762,0.62,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,2.3314683517128287e-15,5.3290705182007514e-15,3.1401849173675503e-16,2.3314683517128287e-15,3.1974423109204508e-14,6.4047456679787536e-15,0,3.730349362740526e-14,true,0,5.3290705182007514e-15,1.023850027299097e-14,INCONSISTENT,true,0.1377608944720761
763,0.62,10,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,2.3314683517128287e-15,0,3.3306690738754696e-16,2.3314683517128287e-15,3.730349362740526e-14,3.1502174826002614e-14,0,3.730349362740526e-14,true,0,2.6645352591003757e-14,3.1697339468006062e-15,INCONSISTENT,true,0.13414492667010974
764,0.62,10,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,2.3314683517128287e-15,3.5527136788005009e-14,7.1607233460988954e-15,2.3314683517128287e-15,4.4408920985006262e-14,1.8001047556827143e-15,0,8.8817841970012523e-15,true,0,3.5527136788005009e-14,3.7586711591107193e-15,INCONSISTENT,true,0.12845455224274432
765,0.62,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,2.3314683517128287e-15,1.7763568394002505e-15,2.4825341532472731e-16,2.3314683517128287e-15,3.1974423109204508e-14,1.6992216372873033e-15,0,3.3750779948604759e-14,true,0,4.6185277824406512e-14,8.1743650491722795e-15,INCONSISTENT,true,0.18687008587733897
