order,damping,harmonic,triple,nu1,nu2,nu3,common_factor_abs,common_factor_phase,order_error,damping_error,morphology_error,invariant_imag_abs,pass
0.97,0.8,1,0-1-4,0.7,1.0,2.6,3.2,0.63,2.3314683517128287e-14,1.9206858326015208e-14,1.6516909989042205e-13,7.728834983075925e-15,1
0.97,0.8,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.4721557306529576e-13,1.3100631690576847e-13,3.494303467638891e-13,1.7519087104568484e-16,1
0.97,0.8,1,0-2-3,0.7,1.4,1.9,3.2,0.63,3.0753177782116836e-13,2.757793993168889e-13,2.337174681936286e-12,0.0,1
0.97,0.8,1,0-2-4,0.7,1.4,2.6,1.0,0.0,8.01581023779363e-14,7.249756350802272e-14,1.9032020664760524e-13,1.7519087104568484e-16,1
0.97,0.8,1,0-2-4,0.7,1.4,2.6,3.2,0.63,8.01581023779363e-14,7.249756350802272e-14,6.096491302494515e-13,1.5145394414537665e-16,1
0.97,0.8,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.4721557306529576e-13,1.5487611193520934e-13,3.70780849606007e-13,2.0558303363803599e-16,1
0.97,0.8,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.4721557306529576e-13,1.5520917884259688e-13,1.1866849792128692e-12,8.886410892304065e-17,1
0.97,0.8,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.4721557306529576e-13,1.509903313490213e-13,3.6545157522325856e-13,7.698817809969434e-16,1
0.97,0.8,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.4721557306529576e-13,1.5165646516379638e-13,1.1680199670450692e-12,1.1980243993937664e-15,1
0.97,0.8,1,1-2-4,1.0,1.4,2.6,1.0,0.0,3.352873534367973e-14,3.452793606584237e-14,8.30848216493713e-14,6.159054247975546e-16,1
0.97,0.8,1,1-2-4,1.0,1.4,2.6,3.2,0.63,3.352873534367973e-14,3.519406988061746e-14,2.641435004659473e-13,2.3960487987875328e-15,1
0.97,0.8,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.4721557306529576e-13,1.724176357242868e-13,3.8633623699472315e-13,2.7519321351563056e-16,1
0.97,0.8,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.4721557306529576e-13,1.7341683644644945e-13,1.2362097223983329e-12,1.1895339448970008e-16,1
0.97,0.8,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.4721557306529576e-13,1.9040324872321435e-13,4.045204962157046e-13,1.2436668503458827e-15,1
0.97,0.8,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.4721557306529576e-13,1.91402449445377e-13,1.294897810201302e-12,1.0751601870774622e-16,1
0.97,0.8,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.4721557306529576e-13,1.9562129693895258e-13,4.130562792848422e-13,1.8852669406467675e-16,1
0.97,0.8,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.4721557306529576e-13,1.944000516118649e-13,1.3184491286561579e-12,5.716220432077743e-16,1
0.97,0.8,2,0-1-3,1.4,2.0,3.8,1.0,0.0,3.352873534367973e-14,4.5075054799781356e-14,9.497495641852806e-14,3.770533881293535e-16,1
0.97,0.8,2,0-1-3,1.4,2.0,3.8,3.2,0.63,3.352873534367973e-14,4.39648317751562e-14,2.994166730375494e-13,1.905406810692581e-16,1
0.97,0.8,2,0-1-4,1.4,2.0,5.2,1.0,0.0,2.3314683517128287e-14,3.019806626980426e-14,6.441934566356374e-14,3.770533881293535e-16,1
0.97,0.8,2,0-1-4,1.4,2.0,5.2,3.2,0.63,2.3314683517128287e-14,3.1308289294429414e-14,2.092192829051761e-13,5.716220432077743e-16,1
0.97,0.8,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.4721557306529576e-13,2.2004620348070603e-13,4.388249162883727e-13,0.0,1
0.97,0.8,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.4721557306529576e-13,2.2037927038809357e-13,1.4041056036360663e-12,3.2857683212960026e-16,1
0.97,0.8,2,0-2-4,1.4,2.8,5.2,1.0,0.0,8.01581023779363e-14,1.1968204205459188e-13,2.389655189924886e-13,0.0,1
0.97,0.8,2,0-2-4,1.4,2.8,5.2,3.2,0.63,8.01581023779363e-14,1.1945999744966684e-13,7.653496174988993e-13,4.928652481944004e-16,1
0.97,0.8,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.4721557306529576e-13,2.44804176929847e-13,4.664274726706583e-13,0.0,1
0.97,0.8,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.4721557306529576e-13,2.44804176929847e-13,1.4928941260697437e-12,4.819730440946021e-17,1
0.97,0.8,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.4721557306529576e-13,2.4003021792395884e-13,4.593591066234598e-13,0.0,1
0.97,0.8,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.4721557306529576e-13,2.4158453015843406e-13,1.4724301294379016e-12,8.663647205052278e-16,1
0.97,0.8,2,1-2-4,2.0,2.8,5.2,1.0,0.0,3.352873534367973e-14,5.4511950509095186e-14,1.0443487427179668e-13,2.857357908987239e-16,1
0.97,0.8,2,1-2-4,2.0,2.8,5.2,3.2,0.63,3.352873534367973e-14,5.6288307348495437e-14,3.367979711335436e-13,1.4439412008420462e-15,1
0.97,0.8,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.4721557306529576e-13,2.6356694604601216e-13,4.857171807317378e-13,1.2766984564179846e-16,1
0.97,0.8,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.4721557306529576e-13,2.6345592374354965e-13,1.5543236538700952e-12,1.2903371303084479e-16,1
0.97,0.8,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.4721557306529576e-13,2.8399504969911504e-13,5.074748321638142e-13,2.3078876515166997e-16,1
0.97,0.8,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.4721557306529576e-13,2.8255175976710234e-13,1.6228524262556342e-12,5.831355701814588e-16,1
0.97,2.0,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.4721557306529576e-13,2.575717417130363e-13,2.714921883049353e-13,2.9109396197818527e-15,1
0.97,2.0,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.4721557306529576e-13,2.611244553918368e-13,8.643674851652807e-13,0.0,1
0.97,2.0,1,0-1-3,0.7,1.0,1.9,1.0,0.0,3.352873534367973e-14,5.639932965095795e-14,6.367354692394839e-14,1.0329140586322703e-14,1
0.97,2.0,1,0-1-3,0.7,1.0,1.9,3.2,0.63,3.352873534367973e-14,5.995204332975845e-14,1.9927535302477027e-13,2.3761002721244167e-15,1
0.97,2.0,1,0-1-4,0.7,1.0,2.6,1.0,0.0,2.3314683517128287e-14,4.39648317751562e-14,4.030217580009845e-14,1.3146178928047078e-14,1
0.97,2.0,1,0-1-4,0.7,1.0,2.6,3.2,0.63,2.3314683517128287e-14,4.04121180963557e-14,1.331453217074456e-13,1.42566016327465e-15,1
0.97,2.0,1,0-2-3,0.7,1.4,1.9,1.0,0.0,3.0753177782116836e-13,6.679101716144942e-13,5.931345078651616e-13,2.2669856130180096e-15,1
0.97,2.0,1,0-2-3,0.7,1.4,1.9,3.2,0.63,1.4721557306529576e-13,3.184119634624949e-13,9.122259344578419e-13,1.0243632696383867e-15,1
0.97,2.0,1,0-2-4,0.7,1.4,2.6,1.0,0.0,8.01581023779363e-14,1.7541523789077473e-13,1.5376144995842597e-13,2.2669856130180096e-15,1
0.97,2.0,1,0-2-4,0.7,1.4,2.6,3.2,0.63,8.01581023779363e-14,1.7408297026122455e-13,4.933383414429024e-13,6.14617961783032e-16,1
0.97,2.0,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.4721557306529576e-13,3.7614356074300304e-13,3.018004425815758e-13,7.600751222386821e-16,1
0.97,2.0,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.4721557306529576e-13,3.7703173916270316e-13,9.65669408463588e-13,4.808280414673444e-16,1
0.97,2.0,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.4721557306529576e-13,3.632649736573512e-13,2.9768657096013734e-13,2.7752231251003987e-15,1
0.97,2.0,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.4721557306529576e-13,3.632649736573512e-13,9.530754545042378e-13,1.6205747533277754e-15,1
0.97,2.0,1,1-2-4,1.0,1.4,2.6,1.0,0.0,3.352873534367973e-14,8.171241461241152e-14,6.785370891805542e-14,9.962339423437329e-16,1
0.97,2.0,1,1-2-4,1.0,1.4,2.6,3.2,0.63,3.352873534367973e-14,8.171241461241152e-14,2.1758921147117903e-13,1.0803831688851836e-15,1
0.97,2.0,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.4721557306529576e-13,4.18332035678759e-13,3.1380472080343516e-13,1.716922724579452e-15,1
0.97,2.0,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.4721557306529576e-13,4.169997680492088e-13,1.0055654669449886e-12,8.045448324349464e-16,1
0.97,2.0,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.4721557306529576e-13,4.654054919228656e-13,3.280550343421536e-13,4.483094792204704e-15,1
0.97,2.0,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.4721557306529576e-13,4.627409566637652e-13,1.051364673942294e-12,2.1815634003480124e-15,1
0.97,2.0,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.4721557306529576e-13,4.689582056016661e-13,3.353432643121867e-13,1.0151467875886908e-15,1
0.97,2.0,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.4721557306529576e-13,4.707345624410664e-13,1.0723368043579835e-12,9.555806861948353e-16,1
0.97,2.0,2,0-1-3,1.4,2.0,3.8,1.0,0.0,3.352873534367973e-14,1.0658141036401503e-13,7.635108352764145e-14,1.8457214319794377e-16,1
0.97,2.0,2,0-1-3,1.4,2.0,3.8,3.2,0.63,3.352873534367973e-14,1.0746958878371515e-13,2.434277343129025e-13,1.365115265992622e-15,1
0.97,2.0,2,0-1-4,1.4,2.0,5.2,1.0,0.0,2.3314683517128287e-14,7.438494264988549e-14,5.319744000662463e-14,7.382885727917751e-16,1
0.97,2.0,2,0-1-4,1.4,2.0,5.2,3.2,0.63,2.3314683517128287e-14,7.416289804496046e-14,1.7126894991078997e-13,3.2762766383822927e-15,1
0.97,2.0,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.4721557306529576e-13,5.311306949806749e-13,3.57065468514706e-13,7.957110493546983e-16,1
0.97,2.0,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.4721557306529576e-13,5.289102489314246e-13,1.142225159808053e-12,1.17703276558714e-16,1
0.97,2.0,2,0-2-4,1.4,2.8,5.2,1.0,0.0,8.01581023779363e-14,2.871036741680655e-13,1.9460942925552145e-13,7.957110493546983e-16,1
0.97,2.0,2,0-2-4,1.4,2.8,5.2,3.2,0.63,8.01581023779363e-14,2.8888003100746573e-13,6.234041380898783e-13,2.35406553117428e-16,1
0.97,2.0,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.4721557306529576e-13,5.88862292261183e-13,3.796561525101645e-13,2.8012536917460524e-16,1
0.97,2.0,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.4721557306529576e-13,5.88862292261183e-13,1.2144273095192845e-12,2.7624494951871145e-16,1
0.97,2.0,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.4721557306529576e-13,5.786482404346316e-13,3.7401837225498435e-13,1.9581952202222882e-15,1
0.97,2.0,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.4721557306529576e-13,5.74651437545981e-13,1.198042813030897e-12,6.207008914013649e-16,1
0.97,2.0,2,1-2-4,2.0,2.8,5.2,1.0,0.0,3.352873534367973e-14,1.3455903058456897e-13,8.524438136554804e-14,2.5176795688572277e-15,1
0.97,2.0,2,1-2-4,2.0,2.8,5.2,3.2,0.63,3.352873534367973e-14,1.3011813848606835e-13,2.73151417735599e-13,1.0345014856689415e-15,1
0.97,2.0,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.4721557306529576e-13,6.31050767196939e-13,3.954850819945718e-13,3.749754985430344e-16,1
0.97,2.0,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.4721557306529576e-13,6.301625887772389e-13,1.2652003581547848e-12,1.8489058661660962e-16,1
0.97,2.0,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.4721557306529576e-13,6.732392421326949e-13,4.1316590376119636e-13,1.6946079130087444e-15,1
0.97,2.0,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.4721557306529576e-13,6.772360450213455e-13,1.3209990979534094e-12,6.684533839437029e-16,1
0.97,2.0,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.4721557306529576e-13,2.5845992013273644e-13,3.325117958752344e-13,2.0318528040951418e-15,1
0.97,2.0,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.4721557306529576e-13,2.5934809855243657e-13,1.0624665200620458e-12,1.2295873836711713e-15,1
0.97,2.0,1,0-1-3,0.7,1.0,1.9,1.0,0.0,3.352873534367973e-14,5.728750807065808e-14,7.716848701410009e-14,6.29874369269494e-15,1
0.97,2.0,1,0-1-3,0.7,1.0,1.9,3.2,0.63,3.352873534367973e-14,5.861977570020827e-14,2.455010144498838e-13,4.742694194160232e-15,1
0.97,2.0,1,0-1-4,0.7,1.0,2.6,1.0,0.0,2.3314683517128287e-14,4.3298697960381105e-14,5.042808479005607e-14,8.940152338018625e-15,1
0.97,2.0,1,0-1-4,0.7,1.0,2.6,3.2,0.63,2.3314683517128287e-14,4.241051954068098e-14,1.6360634642421563e-13,6.32359225888031e-15,1
0.97,2.0,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.4721557306529576e-13,3.1796787425264483e-13,3.5044577987682265e-13,1.1387406617969511e-15,1
0.97,2.0,1,0-2-3,0.7,1.4,1.9,3.2,0.63,1.4721557306529576e-13,3.184119634624949e-13,1.120558169145648e-12,1.1359045810903256e-15,1
0.97,2.0,1,0-2-4,0.7,1.4,2.6,1.0,0.0,8.01581023779363e-14,1.7497114868092467e-13,1.8943632371648163e-13,1.4015269683654783e-15,1
0.97,2.0,1,0-2-4,0.7,1.4,2.6,3.2,0.63,8.01581023779363e-14,1.745270594710746e-13,6.070597571686713e-13,1.3630854973083907e-15,1
0.97,2.0,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.4721557306529576e-13,3.7569947153315297e-13,3.7081907734545397e-13,2.0558303363803606e-16,1
0.97,2.0,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.4721557306529576e-13,3.765876499528531e-13,1.1856919937366667e-12,2.6659232676912193e-16,1
0.97,2.0,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.4721557306529576e-13,3.6415315207705135e-13,3.6582091258645403e-13,1.2318108495951089e-15,1
0.97,2.0,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.4721557306529576e-13,3.632649736573512e-13,1.169841321447965e-12,1.4642520437034928e-15,1
0.97,2.0,1,1-2-4,1.0,1.4,2.6,1.0,0.0,3.352873534367973e-14,8.260059303211165e-14,8.359854050507848e-14,6.159054247975544e-16,1
0.97,2.0,1,1-2-4,1.0,1.4,2.6,3.2,0.63,3.352873534367973e-14,8.260059303211165e-14,2.6665375341653974e-13,1.0649105772389039e-15,1
0.97,2.0,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.4721557306529576e-13,4.1744385725905886e-13,3.8589322516385474e-13,6.879830337890767e-16,1
0.97,2.0,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.4721557306529576e-13,4.18332035678759e-13,1.234897931159167e-12,7.137203669382001e-16,1
0.97,2.0,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.4721557306529576e-13,4.622968674539152e-13,4.035360144268304e-13,1.865500275518826e-15,1
0.97,2.0,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.4721557306529576e-13,4.627409566637652e-13,1.2905611612421943e-12,1.9352883367394303e-15,1
0.97,2.0,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.4721557306529576e-13,4.707345624410664e-13,4.1145657659479457e-13,3.7705338812935344e-16,1
0.97,2.0,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.4721557306529576e-13,4.720668300706166e-13,1.3154857356229572e-12,1.6195957890886942e-15,1
0.97,2.0,2,0-1-3,1.4,2.0,3.8,1.0,0.0,3.352873534367973e-14,1.0835776720341528e-13,9.337398066742454e-14,2.2623203287761206e-15,1
0.97,2.0,2,0-1-3,1.4,2.0,3.8,3.2,0.63,3.352873534367973e-14,1.0969003483296547e-13,2.968676579618268e-13,3.4297322592466467e-15,1
0.97,2.0,2,0-1-4,1.4,2.0,5.2,1.0,0.0,2.3314683517128287e-14,7.283063041541027e-14,6.57686974065407e-14,3.0164271050348275e-15,1
0.97,2.0,2,0-1-4,1.4,2.0,5.2,3.2,0.63,2.3314683517128287e-14,7.149836278586008e-14,2.1250875169035707e-13,6.668923837424035e-15,1
0.97,2.0,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.4721557306529576e-13,5.306866057708248e-13,4.3858296511644334e-13,6.502076465772859e-16,1
0.97,2.0,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.4721557306529576e-13,5.32018873400375e-13,1.4039714616330202e-12,2.4643262409720023e-16,1
0.97,2.0,2,0-2-4,1.4,2.8,5.2,1.0,0.0,8.01581023779363e-14,2.871036741680655e-13,2.393174512295352e-13,9.753114698659287e-16,1
0.97,2.0,2,0-2-4,1.4,2.8,5.2,3.2,0.63,8.01581023779363e-14,2.8621549574836536e-13,7.654931317574414e-13,9.035862883564008e-16,1
0.97,2.0,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.4721557306529576e-13,5.88862292261183e-13,4.664274726706583e-13,0.0,1
0.97,2.0,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.4721557306529576e-13,5.901945598907332e-13,1.4921423884820228e-12,3.8557843527568177e-16,1
0.97,2.0,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.4721557306529576e-13,5.773159728050814e-13,4.597798689554467e-13,1.0000752681455349e-15,1
0.97,2.0,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.4721557306529576e-13,5.777600620149315e-13,1.473677992104747e-12,1.4439412008420465e-16,1
0.97,2.0,2,1-2-4,2.0,2.8,5.2,1.0,0.0,3.352873534367973e-14,1.3322676295501878e-13,1.0512446157408443e-13,1.428678954493621e-15,1
0.97,2.0,2,1-2-4,2.0,2.8,5.2,3.2,0.63,3.352873534367973e-14,1.3322676295501878e-13,3.379565571441769e-13,1.4439412008420465e-16,1
0.97,2.0,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.4721557306529576e-13,6.306066779870889e-13,4.859308572085956e-13,1.2766984564179846e-16,1
0.97,2.0,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.4721557306529576e-13,6.31050767196939e-13,1.554848348017285e-12,1.9355056954626718e-16,1
0.97,2.0,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.4721557306529576e-13,6.741274205523951e-13,5.075914414106383e-13,9.231550606066793e-16,1
0.97,2.0,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.4721557306529576e-13,6.763478666016454e-13,1.6229184275382952e-12,4.665084561451671e-16,1
1.0,0.2,1,0-1-2,0.7,1.0,1.4,1.0,0.0,0.0,2.7755575615628914e-17,2.482534153247273e-16,1.8503717077085936e-16,1
1.0,0.2,1,0-1-2,0.7,1.0,1.4,3.2,0.63,0.0,3.885780586188048e-16,1.3322676295501878e-15,4.445334527767741e-16,1
1.0,0.2,1,0-1-3,0.7,1.0,1.9,1.0,0.0,0.0,2.7755575615628914e-17,2.482534153247273e-16,2.7755575615628904e-16,1
1.0,0.2,1,0-1-3,0.7,1.0,1.9,3.2,0.63,0.0,3.885780586188048e-16,1.3322676295501878e-15,1.1113336319419353e-15,1
1.0,0.2,1,0-1-4,0.7,1.0,2.6,1.0,0.0,0.0,2.7755575615628914e-17,2.482534153247273e-16,1.8503717077085936e-16,1
1.0,0.2,1,0-1-4,0.7,1.0,2.6,3.2,0.63,0.0,3.885780586188048e-16,1.3322676295501878e-15,1.7781338111070965e-15,1
1.0,0.2,1,0-2-3,0.7,1.4,1.9,1.0,0.0,0.0,0.0,2.237726045655905e-16,2.775557561562891e-16,1
1.0,0.2,1,0-2-3,0.7,1.4,1.9,3.2,0.63,0.0,2.220446049250313e-16,4.440892098500626e-16,1.905143369043318e-16,1
1.0,0.2,1,0-2-4,0.7,1.4,2.6,1.0,0.0,0.0,0.0,2.237726045655905e-16,3.172065784643304e-16,1
1.0,0.2,1,0-2-4,0.7,1.4,2.6,3.2,0.63,0.0,2.220446049250313e-16,4.440892098500626e-16,1.905143369043318e-16,1
1.0,0.2,1,0-3-4,0.7,1.9,2.6,1.0,0.0,0.0,2.220446049250313e-16,2.3714374201337736e-16,4.625929269271486e-17,1
1.0,0.2,1,0-3-4,0.7,1.9,2.6,3.2,0.63,0.0,2.220446049250313e-16,1.6011864169946884e-15,0.0,1
1.0,0.2,1,1-2-3,1.0,1.4,1.9,1.0,0.0,0.0,1.1102230246251565e-16,2.2887833992611187e-16,5.551115123125783e-16,1
1.0,0.2,1,1-2-3,1.0,1.4,1.9,3.2,0.63,0.0,1.1102230246251565e-16,4.440892098500626e-16,6.668001791651615e-16,1
1.0,0.2,1,1-2-4,1.0,1.4,2.6,1.0,0.0,0.0,1.1102230246251565e-16,2.2887833992611187e-16,8.326672684688675e-16,1
1.0,0.2,1,1-2-4,1.0,1.4,2.6,3.2,0.63,0.0,1.1102230246251565e-16,4.440892098500626e-16,6.668001791651615e-16,1
1.0,0.2,1,1-3-4,1.0,1.9,2.6,1.0,0.0,0.0,2.498001805406602e-16,2.618455766672135e-16,1.2335811384723965e-16,1
1.0,0.2,1,1-3-4,1.0,1.9,2.6,3.2,0.63,0.0,8.326672684688674e-17,1.4043333874306805e-15,2.96355635184516e-16,1
1.0,0.2,1,2-3-4,1.4,1.9,2.6,1.0,0.0,0.0,6.38378239159465e-16,5.23691153334427e-16,4.440892098500628e-16,1
1.0,0.2,1,2-3-4,1.4,1.9,2.6,3.2,0.63,0.0,4.996003610813204e-16,2.7012892057857038e-15,9.335202508312247e-16,1
1.0,0.2,2,0-1-2,1.4,2.0,2.8,1.0,0.0,0.0,4.163336342344337e-16,3.3766115072321297e-16,4.487151391193342e-16,1
1.0,0.2,2,0-1-2,1.4,2.0,2.8,3.2,0.63,0.0,6.106226635438361e-16,1.616509124176106e-15,8.852119484526329e-16,1
1.0,0.2,2,0-1-3,1.4,2.0,3.8,1.0,0.0,0.0,4.163336342344337e-16,3.3766115072321297e-16,5.384581669432011e-16,1
1.0,0.2,2,0-1-3,1.4,2.0,3.8,3.2,0.63,0.0,6.106226635438361e-16,1.616509124176106e-15,1.2645884977894754e-15,1
1.0,0.2,2,0-1-4,1.4,2.0,5.2,1.0,0.0,0.0,4.163336342344337e-16,3.3766115072321297e-16,0.0,1
1.0,0.2,2,0-1-4,1.4,2.0,5.2,3.2,0.63,0.0,6.106226635438361e-16,1.616509124176106e-15,2.0233415964631606e-15,1
1.0,0.2,2,0-2-3,1.4,2.8,3.8,1.0,0.0,0.0,2.7755575615628914e-17,2.482534153247273e-16,1.5384519055520028e-16,1
1.0,0.2,2,0-2-3,1.4,2.8,3.8,3.2,0.63,0.0,1.1102230246251565e-16,4.965068306494546e-16,1.0839329981052648e-16,1
1.0,0.2,2,0-2-4,1.4,2.8,5.2,1.0,0.0,0.0,2.7755575615628914e-17,2.482534153247273e-16,4.615355716656008e-16,1
1.0,0.2,2,0-2-4,1.4,2.8,5.2,3.2,0.63,0.0,1.1102230246251565e-16,4.965068306494546e-16,0.0,1
1.0,0.2,2,0-3-4,1.4,3.8,5.2,1.0,0.0,0.0,1.3877787807814457e-16,1.2412670766236366e-16,1.7948605564773367e-16,1
1.0,0.2,2,0-3-4,1.4,3.8,5.2,3.2,0.63,0.0,2.498001805406602e-16,4.440892098500626e-16,1.2645884977894756e-16,1
1.0,0.2,2,1-2-3,2.0,2.8,3.8,1.0,0.0,0.0,4.718447854656915e-16,2.9893669801409083e-16,5.38458166943201e-16,1
1.0,0.2,2,1-2-3,2.0,2.8,3.8,3.2,0.63,0.0,9.43689570931383e-16,2.1868857395626282e-15,7.587530986736854e-16,1
1.0,0.2,2,1-2-4,2.0,2.8,5.2,1.0,0.0,0.0,4.718447854656915e-16,2.9893669801409083e-16,1.3461454173580023e-15,1
1.0,0.2,2,1-2-4,2.0,2.8,5.2,3.2,0.63,0.0,9.43689570931383e-16,2.1868857395626282e-15,1.138129648010528e-15,1
1.0,0.2,2,1-3-4,2.0,3.8,5.2,1.0,0.0,0.0,0.0,1.5700924586837752e-16,1.1965737043182245e-16,1
1.0,0.2,2,1-3-4,2.0,3.8,5.2,3.2,0.63,0.0,1.3877787807814457e-16,4.440892098500626e-16,1.686117997052634e-16,1
1.0,0.2,2,2-3-4,2.8,3.8,5.2,1.0,0.0,0.0,5.551115123125783e-16,1.2412670766236366e-16,1.0769163338864019e-16,1
1.0,0.2,2,2-3-4,2.8,3.8,5.2,3.2,0.63,0.0,9.992007221626409e-16,1.616509124176106e-15,4.552518592042113e-16,1
1.0,0.2,1,0-1-2,0.7,1.0,1.4,1.0,0.0,0.0,1.3877787807814457e-16,7.447602459741819e-16,8.141635513917818e-16,1
1.0,0.2,1,0-1-2,0.7,1.0,1.4,3.2,0.63,0.0,3.3306690738754696e-16,1.9860273225978185e-15,5.030978916681526e-16,1
1.0,0.2,1,0-1-3,0.7,1.0,1.9,1.0,0.0,0.0,1.3877787807814457e-16,7.447602459741819e-16,6.106226635438364e-16,1
1.0,0.2,1,0-1-3,0.7,1.0,1.9,3.2,0.63,0.0,3.3306690738754696e-16,1.9860273225978185e-15,1.0061957833363052e-15,1
1.0,0.2,1,0-1-4,0.7,1.0,2.6,1.0,0.0,0.0,1.3877787807814457e-16,7.447602459741819e-16,1.2212453270876728e-15,1
1.0,0.2,1,0-1-4,0.7,1.0,2.6,3.2,0.63,0.0,3.3306690738754696e-16,1.9860273225978185e-15,1.0061957833363052e-15,1
1.0,0.2,1,0-2-3,0.7,1.4,1.9,1.0,0.0,0.0,1.942890293094024e-16,2.482534153247273e-16,8.723180907769086e-16,1
1.0,0.2,1,0-2-3,0.7,1.4,1.9,3.2,0.63,0.0,1.3877787807814457e-16,6.661338147750939e-16,0.0,1
1.0,0.2,1,0-2-4,0.7,1.4,2.6,1.0,0.0,0.0,1.942890293094024e-16,2.482534153247273e-16,5.233908544661451e-16,1
1.0,0.2,1,0-2-4,0.7,1.4,2.6,3.2,0.63,0.0,1.3877787807814457e-16,6.661338147750939e-16,1.4374225476232938e-16,1
1.0,0.2,1,0-3-4,0.7,1.9,2.6,1.0,0.0,0.0,1.3877787807814457e-16,4.440892098500626e-16,5.088522196198636e-16,1
1.0,0.2,1,0-3-4,0.7,1.9,2.6,3.2,0.63,0.0,1.6653345369377348e-16,9.930136612989092e-16,1.6769929722271756e-16,1
1.0,0.2,1,1-2-3,1.0,1.4,1.9,1.0,0.0,0.0,6.661338147750939e-16,1.1102230246251565e-15,1.6792123247455483e-15,1
1.0,0.2,1,1-2-3,1.0,1.4,1.9,3.2,0.63,0.0,1.6653345369377348e-16,8.005932084973442e-16,1.2577447291703825e-16,1
1.0,0.2,1,1-2-4,1.0,1.4,2.6,1.0,0.0,0.0,6.661338147750939e-16,1.1102230246251565e-15,1.5265566588595893e-15,1
1.0,0.2,1,1-2-4,1.0,1.4,2.6,3.2,0.63,0.0,1.6653345369377348e-16,8.005932084973442e-16,5.03097891668153e-16,1
1.0,0.2,1,1-3-4,1.0,1.9,2.6,1.0,0.0,0.0,2.498001805406602e-16,4.440892098500626e-16,6.78469626159818e-16,1
